26 1594054801 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054802 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054803 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054804 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054805 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054806 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054807 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054808 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054809 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054810 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054811 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054812 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054813 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054814 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054815 0.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054816 4.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054817 4.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054818 4.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054816 5.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054817 5.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054818 5.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054819 4.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054820 4.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054821 2.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054822 2.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054823 2.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054819 5.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054820 5.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054821 1.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054822 1.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054823 1.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054824 2.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054825 2.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054826 3.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054827 3.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054828 3.800000 -1.000000 -101.000000 0.000000 0.000000
36 1594054824 1.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054825 1.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054826 4.800000 -1.000000 -101.000000 0.000000 0.000000
36 1594054827 4.800000 -1.000000 -101.000000 0.000000 0.000000
36 1594054828 4.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054829 3.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054830 3.800000 -1.000000 -101.000000 0.000000 0.000000
26 1594054831 2.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054832 2.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054833 2.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054829 4.800000 -1.000000 -101.000000 0.000000 0.000000
36 1594054830 4.800000 -1.000000 -101.000000 0.000000 0.000000
36 1594054831 1.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054832 1.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054833 1.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054834 2.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054835 2.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054836 4.200000 -1.000000 -101.000000 0.000000 0.000000
26 1594054837 4.200000 -1.000000 -101.000000 0.000000 0.000000
26 1594054838 4.200000 -1.000000 -101.000000 0.000000 0.000000
36 1594054834 1.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054835 1.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054836 5.200000 -1.000000 -101.000000 0.000000 0.000000
36 1594054837 5.200000 -1.000000 -101.000000 0.000000 0.000000
36 1594054838 5.200000 -1.000000 -101.000000 0.000000 0.000000
26 1594054839 4.200000 -1.000000 -101.000000 0.000000 0.000000
26 1594054840 4.200000 -1.000000 -101.000000 0.000000 0.000000
26 1594054841 2.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054842 2.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054843 2.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054839 5.200000 -1.000000 -101.000000 0.000000 0.000000
36 1594054840 5.200000 -1.000000 -101.000000 0.000000 0.000000
36 1594054841 1.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054842 1.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054843 1.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054844 2.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054845 2.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054846 4.200000 -1.000000 -101.000000 0.000000 0.000000
26 1594054847 4.200000 -1.000000 -101.000000 0.000000 0.000000
26 1594054848 4.200000 -1.000000 -101.000000 0.000000 0.000000
36 1594054844 1.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054845 1.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054846 5.000000 -1.000000 -101.000000 0.000000 0.000000
36 1594054847 5.000000 -1.000000 -101.000000 0.000000 0.000000
36 1594054848 5.000000 -1.000000 -101.000000 0.000000 0.000000
26 1594054849 4.200000 -1.000000 -101.000000 0.000000 0.000000
26 1594054850 4.200000 -1.000000 -101.000000 0.000000 0.000000
26 1594054851 2.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054852 2.400000 -1.000000 -101.000000 0.000000 0.000000
26 1594054853 2.400000 -1.000000 -101.000000 0.000000 0.000000
36 1594054849 5.000000 -1.000000 -101.000000 0.000000 0.000000
36 1594054850 5.000000 -1.000000 -101.000000 0.000000 0.000000
36 1594054851 1.600000 -1.000000 -101.000000 0.000000 0.000000
36 1594054852 1.600000 -1.000000 -101.000000 0.000000 0.000000
36 1594054853 1.600000 -1.000000 -101.000000 0.000000 0.000000
