24 1594054801 0.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054802 0.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054803 0.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054804 0.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054805 0.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054806 0.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054807 0.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054808 0.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054809 0.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054810 0.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054811 0.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054812 0.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054813 0.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054814 0.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054815 0.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054816 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054817 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054818 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054819 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054820 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054821 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054822 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054823 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054824 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054825 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054826 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054827 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054828 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054829 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054830 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054831 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054832 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054833 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054834 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054835 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054836 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054837 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054838 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054839 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054840 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054841 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054842 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054843 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054844 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054845 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054846 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054847 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054848 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054849 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054850 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054851 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054852 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054853 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054854 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054855 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054856 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054857 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054858 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054859 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054860 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054861 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054862 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054863 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054864 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054865 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054866 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054867 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054868 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054869 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054870 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054871 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054872 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054873 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054874 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054875 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054876 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054877 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054878 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054879 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054880 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054881 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054882 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054883 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054884 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054885 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054886 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054887 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054888 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054889 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054890 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054891 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054892 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054893 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054894 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054895 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054896 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054897 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054898 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054899 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054900 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054901 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054902 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054903 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054904 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054905 1.200000 -1.000000 -101.000000 0.000000 0.000000
24 1594054906 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054907 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054908 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054909 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054910 0.600000 -1.000000 -101.000000 0.000000 0.000000
24 1594054911 1.200000 -1.000000 -101.000000 0.000000 0.000000
